EVENT_ID,CZ_NAME_STR,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,INJURIES_INDIRECT,DEATHS_INDIRECT,END_DATE,END_TIME
515921,Bay County,4/30/2014,430,Flash Flood,0,0,0,0,0,0,4/30/2014,1000
515935,Walton County,4/30/2014,500,Flash Flood,0,0,0,0,0,0,4/30/2014,1300
515900,Bay County,4/30/2014,503,Flash Flood,0,0,0,0,0,0,4/30/2014,1000
515936,Walton County,4/30/2014,530,Flash Flood,0,0,100000,0,0,0,4/30/2014,1300
515462,Holmes County,4/30/2014,530,Flood,0,0,945000,0,0,0,4/30/2014,2359
515893,Calhoun County,4/30/2014,530,Flash Flood,0,0,0,0,0,0,4/30/2014,1100
515938,Walton County,4/30/2014,530,Flash Flood,0,0,0,0,0,0,4/30/2014,1300
515937,Walton County,4/30/2014,530,Flash Flood,0,0,0,0,0,0,4/30/2014,1300
515922,Bay County,4/30/2014,535,Flash Flood,0,0,0,0,0,0,4/30/2014,1000
515904,Bay County,4/30/2014,600,Flash Flood,0,0,0,0,0,0,4/30/2014,1000
515902,Bay County,4/30/2014,600,Flash Flood,0,0,0,0,0,0,4/30/2014,1000
515455,Walton County,4/30/2014,600,Flood,0,0,1760000,0,0,0,4/30/2014,2359
515939,Walton County,4/30/2014,600,Flash Flood,0,0,0,0,0,0,4/30/2014,1300
515467,Washington County,4/30/2014,615,Flood,0,0,2160000,0,0,0,4/30/2014,2359
515940,Walton County,4/30/2014,700,Flash Flood,0,0,0,0,0,0,4/30/2014,1300
515941,Walton County,4/30/2014,700,Flash Flood,0,0,0,0,0,0,4/30/2014,1300
515942,Walton County,4/30/2014,830,Flash Flood,0,0,0,0,0,0,4/30/2014,1300
515484,Calhoun County,4/30/2014,1000,Flood,0,0,3240000,0,0,0,4/30/2014,2359
515485,Bay County,4/30/2014,1000,Flood,0,0,1840000,0,0,0,4/30/2014,2359
515906,Gulf County,4/30/2014,1100,Flash Flood,0,0,0,0,0,0,4/30/2014,1300
515943,Walton County,4/30/2014,1130,Flash Flood,0,0,0,0,0,0,4/30/2014,1300
515383,Bay County,5/2/2014,0,Flood,0,0,5000000,0,0,0,5/3/2014,0
523115,Santa Rosa County,5/14/2014,1010,Flash Flood,0,0,0,0,0,0,5/14/2014,1200
509480,Walton County,5/29/2014,930,Flash Flood,0,0,0,0,0,0,5/29/2014,1130
509483,Walton County,5/29/2014,930,Flash Flood,0,0,0,0,0,0,5/29/2014,1130
509482,Walton County,5/29/2014,930,Flash Flood,0,0,0,0,0,0,5/29/2014,1130
509481,Walton County,5/29/2014,930,Flash Flood,0,0,0,0,0,0,5/29/2014,1130
509484,Walton County,5/29/2014,1400,Flood,0,0,0,0,0,0,5/29/2014,2100
509485,Walton County,5/29/2014,1400,Flood,0,0,0,0,0,0,5/29/2014,2100
536114,Washington County,9/16/2014,1525,Flash Flood,0,0,0,0,0,0,9/16/2014,1645
541826,Leon County,10/14/2014,1002,Flash Flood,0,0,0,0,0,0,10/14/2014,1130
541827,Leon County,10/14/2014,1020,Flash Flood,0,0,0,0,0,0,10/14/2014,1130
541828,Leon County,10/14/2014,1051,Flash Flood,0,0,0,0,0,0,10/14/2014,1130
548959,Leon County,12/23/2014,1911,Flash Flood,0,0,0,0,0,0,12/23/2014,2200
548960,Leon County,12/23/2014,1912,Flash Flood,0,0,0,0,0,0,12/23/2014,2200
548962,Leon County,12/23/2014,1925,Flash Flood,0,0,10000,0,0,0,12/23/2014,2200
548963,Leon County,12/23/2014,1925,Flash Flood,0,0,40000,0,0,0,12/23/2014,2200
548924,Wakulla County,12/23/2014,1925,Flash Flood,0,0,0,0,0,0,12/23/2014,2200
548961,Leon County,12/23/2014,1925,Flash Flood,0,0,40000,0,0,0,12/23/2014,2200
548964,Leon County,12/23/2014,1928,Flash Flood,0,0,0,0,0,0,12/23/2014,2200
548965,Leon County,12/23/2014,1937,Flash Flood,0,0,0,0,0,0,12/23/2014,2200
548966,Leon County,12/23/2014,1938,Flash Flood,0,0,10000,0,0,0,12/23/2014,2200
548923,Gadsden County,12/23/2014,1953,Flash Flood,0,0,0,0,0,0,12/23/2014,2200
548967,Leon County,12/23/2014,2005,Flash Flood,0,0,0,0,0,0,12/23/2014,2200
548936,Walton County,12/24/2014,200,Flash Flood,0,0,0,0,0,0,12/24/2014,400
548946,Walton County,12/24/2014,400,Flash Flood,0,0,0,0,0,0,12/24/2014,600
565657,Washington County,4/12/2015,1820,Flash Flood,0,0,0,0,0,0,4/12/2015,2030
600898,Santa Rosa County,9/28/2015,740,Flash Flood,0,0,0,0,0,0,9/28/2015,1200
600899,Santa Rosa County,9/28/2015,930,Flash Flood,0,0,0,0,0,0,9/28/2015,1200
601676,Walton County,9/28/2015,1815,Flash Flood,0,0,0,0,0,0,9/28/2015,2215
601677,Walton County,9/28/2015,1925,Flash Flood,0,0,0,0,0,0,9/28/2015,2215
601678,Walton County,9/28/2015,1925,Flash Flood,0,0,0,0,0,0,9/28/2015,1925
601679,Walton County,9/28/2015,1930,Flash Flood,0,0,0,0,0,0,9/28/2015,2215
601680,Walton County,9/28/2015,2012,Flash Flood,0,0,0,0,0,0,9/28/2015,2215
601681,Walton County,9/28/2015,2020,Flash Flood,0,0,25000,0,0,0,9/28/2015,2215
601682,Walton County,9/28/2015,2120,Flash Flood,0,0,0,0,0,0,9/28/2015,2215
601683,Walton County,9/28/2015,2120,Flash Flood,0,0,0,0,0,0,9/28/2015,2215
601684,Walton County,9/28/2015,2120,Flash Flood,0,0,0,0,0,0,9/28/2015,2215
601685,Walton County,9/28/2015,2145,Flash Flood,0,0,0,0,0,0,9/28/2015,2230
601689,Walton County,9/28/2015,2215,Flood,0,0,0,0,0,0,9/29/2015,2215
601686,Holmes County,9/28/2015,2334,Flash Flood,0,0,0,0,0,0,9/29/2015,15
601710,Walton County,11/1/2015,1800,Flash Flood,0,0,0,0,0,0,11/1/2015,1900
601712,Walton County,11/1/2015,1800,Flood,0,0,0,0,0,0,11/2/2015,1430
601715,Walton County,11/1/2015,2030,Flood,0,0,0,0,0,0,11/2/2015,1430
601716,Walton County,11/1/2015,2030,Flood,0,0,0,0,0,0,11/2/2015,1430
601711,Walton County,11/2/2015,715,Flash Flood,0,0,10000,0,0,0,11/2/2015,815
601750,Franklin County,11/8/2015,1205,Flash Flood,0,0,0,0,0,0,11/8/2015,1345
601755,Walton County,11/8/2015,1600,Flood,0,0,0,0,0,0,11/9/2015,1600
601757,Walton County,11/8/2015,1808,Flood,0,0,0,0,0,0,11/9/2015,1600
601758,Walton County,11/8/2015,1808,Flood,0,0,0,0,0,0,11/9/2015,1600
601749,Bay County,11/9/2015,230,Flood,0,0,75000,0,0,0,11/9/2015,1030
601762,Holmes County,11/9/2015,430,Flood,0,0,50000,0,0,0,11/10/2015,430
601770,Holmes County,11/9/2015,430,Flood,0,0,50000,0,0,0,11/10/2015,430
601769,Holmes County,11/9/2015,430,Flood,0,0,50000,0,0,0,11/10/2015,430
601768,Washington County,11/9/2015,430,Flood,0,0,50000,0,0,0,11/10/2015,430
601767,Holmes County,11/9/2015,430,Flood,0,0,50000,0,0,0,11/10/2015,430
601766,Holmes County,11/9/2015,430,Flood,0,0,50000,0,0,0,11/10/2015,430
601765,Holmes County,11/9/2015,430,Flood,0,0,50000,0,0,0,11/10/2015,430
601764,Holmes County,11/9/2015,430,Flood,0,0,50000,0,0,0,11/10/2015,430
601763,Holmes County,11/9/2015,430,Flood,0,0,50000,0,0,0,11/10/2015,430
601761,Holmes County,11/9/2015,430,Flood,0,0,50000,0,0,0,11/10/2015,430
601760,Holmes County,11/9/2015,430,Flood,0,0,50000,0,0,0,11/10/2015,430
601759,Washington County,11/9/2015,700,Flood,0,0,0,0,0,0,11/9/2015,1600
608585,Wakulla County,11/19/2015,500,Flash Flood,0,0,20000,0,0,0,11/19/2015,800
613489,Gulf County,1/1/2016,0,Flood,0,0,100000,0,0,0,1/7/2016,0
613489,Gulf County,1/1/2016,0,Flood,0,0,100000,0,0,0,1/7/2016,0
620585,Bay County,3/27/2016,1330,Flood,0,0,0,0,0,0,3/28/2016,1330
620580,Bay County,3/27/2016,1545,Flood,0,0,10000,0,0,0,3/28/2016,1545
620579,Bay County,3/27/2016,1630,Flood,0,0,0,0,0,0,3/28/2016,1630
620585,Bay County,3/27/2016,1330,Flood,0,0,0,0,0,0,3/28/2016,1330
620580,Bay County,3/27/2016,1545,Flood,0,0,10000,0,0,0,3/28/2016,1545
620579,Bay County,3/27/2016,1630,Flood,0,0,0,0,0,0,3/28/2016,1630
620636,Leon County,4/2/2016,0,Flood,0,0,0,0,0,0,4/2/2016,1200
624284,Walton County,4/2/2016,0,Flood,0,0,10000,0,0,0,4/4/2016,0
624275,Washington County,4/2/2016,0,Flood,0,0,0,0,0,0,4/4/2016,0
624273,Holmes County,4/2/2016,0,Flood,0,0,0,0,0,0,4/4/2016,0
620635,Leon County,4/2/2016,105,Flood,0,0,5000,0,0,0,4/2/2016,900
620636,Leon County,4/2/2016,0,Flood,0,0,0,0,0,0,4/2/2016,1200
624284,Walton County,4/2/2016,0,Flood,0,0,10000,0,0,0,4/4/2016,0
624275,Washington County,4/2/2016,0,Flood,0,0,0,0,0,0,4/4/2016,0
624273,Holmes County,4/2/2016,0,Flood,0,0,0,0,0,0,4/4/2016,0
620635,Leon County,4/2/2016,105,Flood,0,0,5000,0,0,0,4/2/2016,900
630636,Leon County,6/6/2016,1150,Flash Flood,0,0,0,0,0,0,6/6/2016,1500
630637,Leon County,6/6/2016,1200,Flash Flood,0,0,0,0,0,0,6/6/2016,1500
630638,Leon County,6/6/2016,1212,Flash Flood,0,0,0,0,0,0,6/6/2016,1500
630639,Leon County,6/6/2016,1244,Flood,0,0,0,0,0,0,6/6/2016,1244
630640,Leon County,6/6/2016,1330,Flood,0,0,0,0,0,0,6/6/2016,1330
630642,Leon County,6/6/2016,1330,Flash Flood,0,0,0,0,0,0,6/6/2016,1500
630641,Leon County,6/6/2016,1330,Flash Flood,0,0,0,0,0,0,6/6/2016,1500
630643,Leon County,6/6/2016,1700,Flood,0,0,0,0,0,0,6/6/2016,2000
630636,Leon County,6/6/2016,1150,Flash Flood,0,0,0,0,0,0,6/6/2016,1500
630637,Leon County,6/6/2016,1200,Flash Flood,0,0,0,0,0,0,6/6/2016,1500
630638,Leon County,6/6/2016,1212,Flash Flood,0,0,0,0,0,0,6/6/2016,1500
630639,Leon County,6/6/2016,1244,Flood,0,0,0,0,0,0,6/6/2016,1244
630640,Leon County,6/6/2016,1330,Flood,0,0,0,0,0,0,6/6/2016,1330
630641,Leon County,6/6/2016,1330,Flash Flood,0,0,0,0,0,0,6/6/2016,1500
630642,Leon County,6/6/2016,1330,Flash Flood,0,0,0,0,0,0,6/6/2016,1500
630643,Leon County,6/6/2016,1700,Flood,0,0,0,0,0,0,6/6/2016,2000
655929,Santa Rosa County,8/4/2016,608,Flash Flood,0,0,0,0,0,0,8/4/2016,808
655930,Escambia County,8/4/2016,645,Flash Flood,0,0,0,0,0,0,8/4/2016,845
655929,Santa Rosa County,8/4/2016,608,Flash Flood,0,0,0,0,0,0,8/4/2016,808
655930,Escambia County,8/4/2016,645,Flash Flood,0,0,0,0,0,0,8/4/2016,845
648110,Washington County,8/8/2016,1630,Flash Flood,0,0,3000,0,0,0,8/8/2016,1715
648112,Washington County,8/8/2016,1630,Flash Flood,0,0,0,0,0,0,8/8/2016,1715
648111,Washington County,8/8/2016,1630,Flash Flood,0,0,0,0,0,0,8/8/2016,1715
648110,Washington County,8/8/2016,1630,Flash Flood,0,0,3000,0,0,0,8/8/2016,1715
648112,Washington County,8/8/2016,1630,Flash Flood,0,0,0,0,0,0,8/8/2016,1715
648111,Washington County,8/8/2016,1630,Flash Flood,0,0,0,0,0,0,8/8/2016,1715
648104,Bay County,8/9/2016,1840,Flood,0,0,5000,0,0,0,8/10/2016,0
648105,Bay County,8/9/2016,1840,Flood,0,0,5000,0,0,0,8/10/2016,0
648108,Bay County,8/9/2016,1845,Flood,0,0,0,0,0,0,8/10/2016,0
648104,Bay County,8/9/2016,1840,Flood,0,0,5000,0,0,0,8/10/2016,0
648105,Bay County,8/9/2016,1840,Flood,0,0,5000,0,0,0,8/10/2016,0
648108,Bay County,8/9/2016,1845,Flood,0,0,0,0,0,0,8/10/2016,0
648114,Leon County,8/10/2016,1035,Flash Flood,0,0,0,0,0,0,8/10/2016,1130
648114,Leon County,8/10/2016,1035,Flash Flood,0,0,0,0,0,0,8/10/2016,1130
662255,Washington County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662244,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662243,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662245,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662242,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662237,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662236,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662238,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662257,Washington County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662255,Washington County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662257,Washington County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662238,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662236,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662237,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662242,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662245,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662243,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
662244,Holmes County,12/5/2016,1600,Flood,0,0,0,0,0,0,12/6/2016,1600
671769,Walton County,1/1/2017,1320,Flood,0,0,0,0,0,0,1/3/2017,2200
671770,Walton County,1/1/2017,1900,Flood,0,0,0,0,0,0,1/3/2017,2200
671780,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671773,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671772,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671786,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671785,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671784,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671779,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671778,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671777,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671771,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671776,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671775,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671774,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671783,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671782,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671781,Holmes County,1/1/2017,2005,Flood,0,0,0,0,0,0,1/3/2017,2200
671787,Walton County,1/2/2017,1311,Flood,1,0,0,0,0,0,1/3/2017,2200
675545,Escambia County,1/2/2017,1716,Flash Flood,0,0,10000,0,0,0,1/2/2017,2200
701349,Leon County,6/6/2017,1230,Flash Flood,0,0,0,0,0,0,6/6/2017,1315
708943,Santa Rosa County,6/6/2017,2020,Flash Flood,0,0,0,0,0,0,6/7/2017,100
709319,Santa Rosa County,6/6/2017,2120,Flash Flood,0,0,0,0,0,0,6/7/2017,100
709323,Santa Rosa County,6/6/2017,2120,Flash Flood,0,0,0,0,0,0,6/7/2017,100
709321,Santa Rosa County,6/6/2017,2120,Flash Flood,0,0,0,0,0,0,6/7/2017,100
709320,Santa Rosa County,6/6/2017,2120,Flash Flood,0,0,0,0,0,0,6/7/2017,100
709621,Santa Rosa County,6/6/2017,2200,Flash Flood,0,0,250000,0,0,0,6/7/2017,100
709791,Santa Rosa County,6/6/2017,2200,Flash Flood,0,0,250000,0,0,0,6/7/2017,100
701350,Leon County,6/7/2017,1555,Flash Flood,0,0,0,0,0,0,6/7/2017,1715
701351,Leon County,6/7/2017,1615,Flash Flood,0,0,0,0,0,0,6/7/2017,1715
709797,Escambia County,6/13/2017,900,Flash Flood,0,0,100000,0,0,0,6/13/2017,1300
709900,Santa Rosa County,6/21/2017,130,Flash Flood,0,0,0,0,0,0,6/21/2017,1000
701352,Bay County,6/21/2017,900,Flash Flood,0,0,0,0,0,0,6/21/2017,1100
701353,Washington County,6/21/2017,915,Flash Flood,0,0,0,0,0,0,6/21/2017,1145
709902,Escambia County,6/21/2017,930,Flash Flood,0,0,0,0,0,0,6/21/2017,1100
701354,Walton County,6/22/2017,500,Flood,0,0,0,0,0,0,6/23/2017,500
701355,Walton County,6/22/2017,500,Flood,0,0,0,0,0,0,6/23/2017,500
701356,Walton County,6/22/2017,500,Flood,0,0,0,0,0,0,6/23/2017,500
701357,Walton County,6/22/2017,500,Flood,0,0,0,0,0,0,6/23/2017,500
710118,Santa Rosa County,6/30/2017,240,Flash Flood,0,0,0,0,0,0,6/30/2017,500
719459,Escambia County,8/30/2017,700,Flash Flood,0,0,0,0,0,0,8/30/2017,900
719460,Santa Rosa County,8/30/2017,720,Flash Flood,0,0,0,0,0,0,8/30/2017,1000
719456,Walton County,10/22/2017,2320,Flash Flood,0,0,0,0,0,0,10/23/2017,200
719457,Walton County,10/23/2017,0,Flash Flood,0,0,0,0,0,0,10/23/2017,200
736419,Walton County,2/11/2018,927,Flash Flood,0,0,0,0,0,0,2/11/2018,1045
736421,Walton County,2/11/2018,945,Flood,0,0,0,0,0,0,2/12/2018,400
736426,Walton County,2/11/2018,1510,Flood,0,0,0,0,0,0,2/12/2018,400
736427,Washington County,2/11/2018,1517,Flood,0,0,0,0,0,0,2/12/2018,400
736428,Washington County,2/11/2018,1519,Flood,0,0,0,0,0,0,2/12/2018,400
736430,Washington County,2/11/2018,1520,Flood,0,0,0,0,0,0,2/12/2018,400
736445,Washington County,2/11/2018,1522,Flood,0,0,0,0,0,0,2/12/2018,400
736447,Washington County,2/11/2018,1525,Flood,0,0,0,0,0,0,2/12/2018,400
736448,Walton County,2/11/2018,1555,Flood,0,0,0,0,0,0,2/12/2018,400
736450,Walton County,2/11/2018,1557,Flood,0,0,0,0,0,0,2/12/2018,400
736451,Walton County,2/11/2018,1612,Flood,0,0,0,0,0,0,2/12/2018,400
736452,Holmes County,2/11/2018,1645,Flood,0,0,0,0,0,0,2/12/2018,400
736453,Holmes County,2/11/2018,1647,Flood,0,0,0,0,0,0,2/12/2018,400
736454,Holmes County,2/11/2018,1649,Flood,0,0,0,0,0,0,2/12/2018,400
736455,Holmes County,2/11/2018,1651,Flood,0,0,0,0,0,0,2/12/2018,400
736456,Holmes County,2/11/2018,1652,Flood,0,0,3000,0,0,0,2/12/2018,400
752850,Wakulla County,5/21/2018,700,Flash Flood,0,0,0,0,0,0,5/21/2018,845
759484,Walton County,5/28/2018,1500,Flash Flood,0,0,0,0,0,0,5/28/2018,1600
759485,Walton County,5/28/2018,1500,Flash Flood,0,0,0,0,0,0,5/28/2018,1600
766127,Bay County,8/13/2018,1545,Flash Flood,0,0,1000,0,0,0,8/13/2018,1615
785170,Escambia County,9/5/2018,800,Flash Flood,0,0,0,0,0,0,9/5/2018,1300
785171,Escambia County,9/5/2018,900,Flash Flood,0,0,0,0,0,0,9/5/2018,1300
785172,Escambia County,9/5/2018,1000,Flash Flood,0,0,0,0,0,0,9/5/2018,1300
785173,Escambia County,9/5/2018,1000,Flash Flood,0,0,0,0,0,0,9/5/2018,1300
779581,Bay County,10/10/2018,1600,Flash Flood,0,0,0,0,0,0,10/10/2018,1945
797886,Escambia County,12/1/2018,1340,Flash Flood,0,0,0,0,0,0,12/1/2018,1900
797887,Santa Rosa County,12/1/2018,1430,Flash Flood,0,0,10000,0,0,0,12/1/2018,1800
788599,Gadsden County,12/1/2018,1756,Flood,0,0,0,0,0,0,12/1/2018,2100
788600,Holmes County,12/1/2018,1913,Flash Flood,0,0,10000,0,0,0,12/1/2018,2215
788606,Gadsden County,12/2/2018,1900,Flood,0,0,0,0,0,0,12/3/2018,700
792077,Leon County,12/14/2018,1112,Flood,0,0,0,0,0,0,12/14/2018,1500
792078,Leon County,12/14/2018,1112,Flood,0,0,0,0,0,0,12/14/2018,1500
792079,Calhoun County,12/15/2018,1200,Flood,0,0,0,0,0,0,12/15/2018,1200
803200,Holmes County,1/23/2019,2000,Flood,0,0,0,0,0,0,1/23/2019,2100
850041,Gadsden County,8/18/2019,1425,Flash Flood,0,0,0,0,0,0,8/18/2019,1615
850045,Gulf County,8/18/2019,2100,Flash Flood,0,0,0,0,0,0,8/18/2019,2245
850046,Bay County,8/18/2019,2145,Flash Flood,0,0,0,0,0,0,8/18/2019,2245
850047,Bay County,8/19/2019,500,Flash Flood,0,0,0,0,0,0,8/19/2019,530
850048,Bay County,8/19/2019,629,Flash Flood,0,0,0,0,0,0,8/19/2019,730
850049,Bay County,8/19/2019,840,Flash Flood,0,0,0,0,0,0,8/19/2019,1130
850050,Bay County,8/19/2019,845,Flash Flood,0,0,0,0,0,0,8/19/2019,1130
878592,Santa Rosa County,2/5/2020,1429,Flash Flood,0,0,0,0,0,0,2/5/2020,1600
878595,Santa Rosa County,2/5/2020,1429,Flash Flood,0,0,0,0,0,0,2/5/2020,1600
878593,Santa Rosa County,2/5/2020,1429,Flash Flood,0,0,0,0,0,0,2/5/2020,1600
878592,Santa Rosa County,2/5/2020,1429,Flash Flood,0,0,0,0,0,0,2/5/2020,1600
878595,Santa Rosa County,2/5/2020,1429,Flash Flood,0,0,0,0,0,0,2/5/2020,1600
878593,Santa Rosa County,2/5/2020,1429,Flash Flood,0,0,0,0,0,0,2/5/2020,1600
889888,Holmes County,4/23/2020,1550,Flash Flood,0,0,0,0,0,0,4/23/2020,1745
889888,Holmes County,4/23/2020,1550,Flash Flood,0,0,0,0,0,0,4/23/2020,1745
902200,Bay County,6/2/2020,1430,Flash Flood,0,0,0,0,0,0,6/2/2020,1630
902201,Bay County,6/2/2020,1529,Flash Flood,0,0,0,0,0,0,6/2/2020,1630
902200,Bay County,6/2/2020,1430,Flash Flood,0,0,0,0,0,0,6/2/2020,1630
902201,Bay County,6/2/2020,1529,Flash Flood,0,0,0,0,0,0,6/2/2020,1630
902198,Liberty County,6/9/2020,1615,Flash Flood,0,0,0,0,0,0,6/9/2020,1830
902199,Liberty County,6/9/2020,1641,Flash Flood,0,0,0,0,0,0,6/9/2020,1830
902198,Liberty County,6/9/2020,1615,Flash Flood,0,0,0,0,0,0,6/9/2020,1830
902199,Liberty County,6/9/2020,1641,Flash Flood,0,0,0,0,0,0,6/9/2020,1830
915649,Bay County,8/14/2020,305,Flash Flood,0,0,0,0,0,0,8/14/2020,700
915649,Bay County,8/14/2020,305,Flash Flood,0,0,0,0,0,0,8/14/2020,700
915682,Franklin County,8/23/2020,1410,Flash Flood,0,0,0,0,0,0,8/23/2020,1545
915682,Franklin County,8/23/2020,1410,Flash Flood,0,0,0,0,0,0,8/23/2020,1545
915687,Bay County,8/24/2020,1519,Flash Flood,0,0,0,0,0,0,8/24/2020,1745
915689,Bay County,8/24/2020,1555,Flash Flood,0,0,0,0,0,0,8/24/2020,1745
915692,Bay County,8/24/2020,1556,Flash Flood,0,0,0,0,0,0,8/24/2020,1745
915694,Holmes County,8/24/2020,1730,Flash Flood,0,0,0,0,0,0,8/24/2020,1830
915687,Bay County,8/24/2020,1519,Flash Flood,0,0,0,0,0,0,8/24/2020,1745
915689,Bay County,8/24/2020,1555,Flash Flood,0,0,0,0,0,0,8/24/2020,1745
915692,Bay County,8/24/2020,1556,Flash Flood,0,0,0,0,0,0,8/24/2020,1745
915694,Holmes County,8/24/2020,1730,Flash Flood,0,0,0,0,0,0,8/24/2020,1830
920428,Bay County,9/15/2020,1300,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920429,Bay County,9/15/2020,1510,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920430,Bay County,9/15/2020,1524,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920431,Bay County,9/15/2020,1527,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920432,Bay County,9/15/2020,1532,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920433,Bay County,9/15/2020,1540,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920585,Bay County,9/15/2020,1545,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
922517,Walton County,9/15/2020,1625,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922518,Walton County,9/15/2020,1634,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922519,Walton County,9/15/2020,1636,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922520,Walton County,9/15/2020,1638,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922521,Walton County,9/15/2020,1640,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922522,Walton County,9/15/2020,1641,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922523,Walton County,9/15/2020,1643,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922525,Walton County,9/15/2020,1644,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922526,Walton County,9/15/2020,1647,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922527,Walton County,9/15/2020,1652,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922529,Walton County,9/15/2020,1655,Flash Flood,0,0,0,0,0,0,9/16/2020,930
921346,Escambia County,9/15/2020,1907,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
921349,Escambia County,9/15/2020,2200,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
921370,Santa Rosa County,9/15/2020,2200,Flash Flood,0,0,0,0,0,0,9/16/2020,1145
920428,Bay County,9/15/2020,1300,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920429,Bay County,9/15/2020,1510,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920430,Bay County,9/15/2020,1524,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920431,Bay County,9/15/2020,1527,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920432,Bay County,9/15/2020,1532,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920433,Bay County,9/15/2020,1540,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
920585,Bay County,9/15/2020,1545,Flash Flood,0,0,0,0,0,0,9/16/2020,1600
922517,Walton County,9/15/2020,1625,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922518,Walton County,9/15/2020,1634,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922519,Walton County,9/15/2020,1636,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922520,Walton County,9/15/2020,1638,Flash Flood,0,0,0,0,0,0,9/16/2020,930
922521,Walton County,9/15/2020,1640,Flash Flood,0,0,0,0,0,0,9/16/2020,930
